,center_id,name,address,state_name,district_name,block_name,pincode,lat,long,from,to,fee_type,sessions,vaccine_fees,timestamp
5,606039,DPH Training Center 2,Sulthan Bazar Koti,Telangana,Hyderabad,Himayatnagar,500095,0,0,10:00:00,16:00:00,Free,"[{'session_id': 'dc815543-1ee1-4291-8d80-e3c9ad1f6100', 'date': '08-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVAXIN', 'slots': ['10:00AM-11:00AM', '11:00AM-12:00PM', '12:00PM-01:00PM', '01:00PM-04:00PM']}]",,2021-05-08 14:52:29.680189
6,610587,UCHC LALAPET,Opp. Ram Theater Lalapet Land Mark Prof. Jay Shanker Stadium,Telangana,Hyderabad,Marredpally,500017,17,78,10:00:00,16:00:00,Free,"[{'session_id': '124f3d36-ccdf-4f7c-b4f7-db6443b28d65', 'date': '08-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['10:00AM-11:00AM', '11:00AM-12:00PM', '12:00PM-01:00PM', '01:00PM-04:00PM']}]",,2021-05-08 14:52:29.680189
7,551656,Gandhi Hospital,New Bhoiguda Musheerabad Secunderabad,Telangana,Hyderabad,Musheerabad,500003,17,78,10:00:00,14:00:00,Free,"[{'session_id': '76fd7cad-17d3-4e71-b0eb-0d01e334ec70', 'date': '08-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['10:00AM-11:00AM', '11:00AM-12:00PM', '12:00PM-01:00PM', '01:00PM-02:00PM']}]",,2021-05-08 14:52:29.680189
8,604778,Govt School Bowenpally General,NEW BOWENPALLY,Telangana,Hyderabad,Tirumalgiri,500011,17,78,10:00:00,16:00:00,Free,"[{'session_id': '914dd987-60a4-44d5-b499-3da2a34133f2', 'date': '08-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVAXIN', 'slots': ['10:00AM-11:00AM', '11:00AM-12:00PM', '12:00PM-01:00PM', '01:00PM-04:00PM']}]",,2021-05-08 14:52:29.680189
9,662313,UMDA BAZAR UPHC,18-5-779,Telangana,Hyderabad,Bandlaguda,500053,17,78,09:00:00,16:00:00,Free,"[{'session_id': '8983047e-3677-4e3e-a0dd-ff7c4438f1d9', 'date': '08-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-04:00PM']}]",,2021-05-08 14:52:29.680189
0,619561,Yashoda Hosp Somaji -2,6-3-906 Raj Bhavan Road Somajiguda Hyd,Telangana,Hyderabad,Ameerpet,500082,17,78,14:00:00,18:00:00,Paid,"[{'session_id': '04246166-197e-4936-8366-670ab88937a3', 'date': '08-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVAXIN', 'slots': ['02:00PM-03:00PM', '03:00PM-04:00PM', '04:00PM-05:00PM', '05:00PM-06:00PM']}]","[{'vaccine': 'COVAXIN', 'fee': '1200'}]",2021-05-08 14:57:37.895975
1,564823,DPH-Training Centre,Sultanbazar Koti,Telangana,Hyderabad,Himayatnagar,500095,0,0,10:00:00,16:00:00,Free,"[{'session_id': '7cec5c27-2cf6-4f4f-89f0-8300a1c57f4b', 'date': '08-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['10:00AM-11:00AM', '11:00AM-12:00PM', '12:00PM-01:00PM', '01:00PM-04:00PM']}]",,2021-05-08 14:57:37.895975
2,585025,Parvathinagar UPHC,"Bandlaguda, Keshogiri, Hyderabad",Telangana,Hyderabad,Bandlaguda,500053,0,0,10:00:00,16:00:00,Free,"[{'session_id': 'bcb7096f-4f5a-4a9f-abb4-230f8adab415', 'date': '08-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['10:00AM-11:00AM', '11:00AM-12:00PM', '12:00PM-01:00PM', '01:00PM-04:00PM']}]",,2021-05-08 14:57:37.895975
3,571386,AIMSR Site-1,Apollo Hospitals Enterprise LimitedDoor.No.8-2-293-82 J-111-900-A Jubilee Hills,Telangana,Hyderabad,Shaikpet,500033,17,78,10:00:00,13:00:00,Paid,"[{'session_id': '703d15e0-d6e6-4d17-9631-b149a3af5022', 'date': '08-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVAXIN', 'slots': ['10:00AM-12:00PM', '12:00PM-01:00PM']}]","[{'vaccine': 'COVAXIN', 'fee': '1250'}]",2021-05-08 14:57:37.895975
4,572610,Apollo Hospital Jubilee Hills,Apollo Hospitals Enterprise LimitedDoor.No.8-2-293-82 J-111-900-A Jubilee Hills,Telangana,Hyderabad,Shaikpet,500033,17,78,10:00:00,16:00:00,Paid,"[{'session_id': 'db140ad2-611a-4c36-802b-57894ead0708', 'date': '08-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['10:00AM-11:00AM', '11:00AM-12:00PM', '12:00PM-01:00PM', '01:00PM-04:00PM']}]","[{'vaccine': 'COVISHIELD', 'fee': '850'}]",2021-05-08 14:57:37.895975
5,606039,DPH Training Center 2,Sulthan Bazar Koti,Telangana,Hyderabad,Himayatnagar,500095,0,0,10:00:00,16:00:00,Free,"[{'session_id': 'dc815543-1ee1-4291-8d80-e3c9ad1f6100', 'date': '08-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVAXIN', 'slots': ['10:00AM-11:00AM', '11:00AM-12:00PM', '12:00PM-01:00PM', '01:00PM-04:00PM']}]",,2021-05-08 14:57:37.895975
6,610587,UCHC LALAPET,Opp. Ram Theater Lalapet Land Mark Prof. Jay Shanker Stadium,Telangana,Hyderabad,Marredpally,500017,17,78,10:00:00,16:00:00,Free,"[{'session_id': '124f3d36-ccdf-4f7c-b4f7-db6443b28d65', 'date': '08-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['10:00AM-11:00AM', '11:00AM-12:00PM', '12:00PM-01:00PM', '01:00PM-04:00PM']}]",,2021-05-08 14:57:37.895975
7,551656,Gandhi Hospital,New Bhoiguda Musheerabad Secunderabad,Telangana,Hyderabad,Musheerabad,500003,17,78,10:00:00,14:00:00,Free,"[{'session_id': '76fd7cad-17d3-4e71-b0eb-0d01e334ec70', 'date': '08-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['10:00AM-11:00AM', '11:00AM-12:00PM', '12:00PM-01:00PM', '01:00PM-02:00PM']}]",,2021-05-08 14:57:37.895975
8,604778,Govt School Bowenpally General,NEW BOWENPALLY,Telangana,Hyderabad,Tirumalgiri,500011,17,78,10:00:00,16:00:00,Free,"[{'session_id': '914dd987-60a4-44d5-b499-3da2a34133f2', 'date': '08-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVAXIN', 'slots': ['10:00AM-11:00AM', '11:00AM-12:00PM', '12:00PM-01:00PM', '01:00PM-04:00PM']}]",,2021-05-08 14:57:37.895975
9,662313,UMDA BAZAR UPHC,18-5-779,Telangana,Hyderabad,Bandlaguda,500053,17,78,09:00:00,16:00:00,Free,"[{'session_id': '8983047e-3677-4e3e-a0dd-ff7c4438f1d9', 'date': '08-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-04:00PM']}]",,2021-05-08 14:57:37.895975
0,619561,Yashoda Hosp Somaji -2,6-3-906 Raj Bhavan Road Somajiguda Hyd,Telangana,Hyderabad,Ameerpet,500082,17,78,14:00:00,18:00:00,Paid,"[{'session_id': '04246166-197e-4936-8366-670ab88937a3', 'date': '08-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVAXIN', 'slots': ['02:00PM-03:00PM', '03:00PM-04:00PM', '04:00PM-05:00PM', '05:00PM-06:00PM']}]","[{'vaccine': 'COVAXIN', 'fee': '1200'}]",2021-05-08 15:02:50.393263
1,564823,DPH-Training Centre,Sultanbazar Koti,Telangana,Hyderabad,Himayatnagar,500095,0,0,10:00:00,16:00:00,Free,"[{'session_id': '7cec5c27-2cf6-4f4f-89f0-8300a1c57f4b', 'date': '08-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['10:00AM-11:00AM', '11:00AM-12:00PM', '12:00PM-01:00PM', '01:00PM-04:00PM']}]",,2021-05-08 15:02:50.393263
2,585025,Parvathinagar UPHC,"Bandlaguda, Keshogiri, Hyderabad",Telangana,Hyderabad,Bandlaguda,500053,0,0,10:00:00,16:00:00,Free,"[{'session_id': 'bcb7096f-4f5a-4a9f-abb4-230f8adab415', 'date': '08-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['10:00AM-11:00AM', '11:00AM-12:00PM', '12:00PM-01:00PM', '01:00PM-04:00PM']}]",,2021-05-08 15:02:50.393263
3,571386,AIMSR Site-1,Apollo Hospitals Enterprise LimitedDoor.No.8-2-293-82 J-111-900-A Jubilee Hills,Telangana,Hyderabad,Shaikpet,500033,17,78,10:00:00,13:00:00,Paid,"[{'session_id': '703d15e0-d6e6-4d17-9631-b149a3af5022', 'date': '08-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVAXIN', 'slots': ['10:00AM-12:00PM', '12:00PM-01:00PM']}]","[{'vaccine': 'COVAXIN', 'fee': '1250'}]",2021-05-08 15:02:50.393263
4,572610,Apollo Hospital Jubilee Hills,Apollo Hospitals Enterprise LimitedDoor.No.8-2-293-82 J-111-900-A Jubilee Hills,Telangana,Hyderabad,Shaikpet,500033,17,78,10:00:00,16:00:00,Paid,"[{'session_id': 'db140ad2-611a-4c36-802b-57894ead0708', 'date': '08-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['10:00AM-11:00AM', '11:00AM-12:00PM', '12:00PM-01:00PM', '01:00PM-04:00PM']}]","[{'vaccine': 'COVISHIELD', 'fee': '850'}]",2021-05-08 15:02:50.393263
5,606039,DPH Training Center 2,Sulthan Bazar Koti,Telangana,Hyderabad,Himayatnagar,500095,0,0,10:00:00,16:00:00,Free,"[{'session_id': 'dc815543-1ee1-4291-8d80-e3c9ad1f6100', 'date': '08-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVAXIN', 'slots': ['10:00AM-11:00AM', '11:00AM-12:00PM', '12:00PM-01:00PM', '01:00PM-04:00PM']}]",,2021-05-08 15:02:50.393263
6,610587,UCHC LALAPET,Opp. Ram Theater Lalapet Land Mark Prof. Jay Shanker Stadium,Telangana,Hyderabad,Marredpally,500017,17,78,10:00:00,16:00:00,Free,"[{'session_id': '124f3d36-ccdf-4f7c-b4f7-db6443b28d65', 'date': '08-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['10:00AM-11:00AM', '11:00AM-12:00PM', '12:00PM-01:00PM', '01:00PM-04:00PM']}]",,2021-05-08 15:02:50.393263
7,551656,Gandhi Hospital,New Bhoiguda Musheerabad Secunderabad,Telangana,Hyderabad,Musheerabad,500003,17,78,10:00:00,14:00:00,Free,"[{'session_id': '76fd7cad-17d3-4e71-b0eb-0d01e334ec70', 'date': '08-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['10:00AM-11:00AM', '11:00AM-12:00PM', '12:00PM-01:00PM', '01:00PM-02:00PM']}]",,2021-05-08 15:02:50.393263
8,662313,UMDA BAZAR UPHC,18-5-779,Telangana,Hyderabad,Bandlaguda,500053,17,78,09:00:00,16:00:00,Free,"[{'session_id': '8983047e-3677-4e3e-a0dd-ff7c4438f1d9', 'date': '08-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-04:00PM']}]",,2021-05-08 15:02:50.393263
0,619561,Yashoda Hosp Somaji -2,6-3-906 Raj Bhavan Road Somajiguda Hyd,Telangana,Hyderabad,Ameerpet,500082,17,78,14:00:00,18:00:00,Paid,"[{'session_id': '04246166-197e-4936-8366-670ab88937a3', 'date': '08-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVAXIN', 'slots': ['02:00PM-03:00PM', '03:00PM-04:00PM', '04:00PM-05:00PM', '05:00PM-06:00PM']}]","[{'vaccine': 'COVAXIN', 'fee': '1200'}]",2021-05-08 15:07:56.148474
1,564823,DPH-Training Centre,Sultanbazar Koti,Telangana,Hyderabad,Himayatnagar,500095,0,0,10:00:00,16:00:00,Free,"[{'session_id': '7cec5c27-2cf6-4f4f-89f0-8300a1c57f4b', 'date': '08-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['10:00AM-11:00AM', '11:00AM-12:00PM', '12:00PM-01:00PM', '01:00PM-04:00PM']}]",,2021-05-08 15:07:56.148474
2,585025,Parvathinagar UPHC,"Bandlaguda, Keshogiri, Hyderabad",Telangana,Hyderabad,Bandlaguda,500053,0,0,10:00:00,16:00:00,Free,"[{'session_id': 'bcb7096f-4f5a-4a9f-abb4-230f8adab415', 'date': '08-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['10:00AM-11:00AM', '11:00AM-12:00PM', '12:00PM-01:00PM', '01:00PM-04:00PM']}]",,2021-05-08 15:07:56.148474
3,571386,AIMSR Site-1,Apollo Hospitals Enterprise LimitedDoor.No.8-2-293-82 J-111-900-A Jubilee Hills,Telangana,Hyderabad,Shaikpet,500033,17,78,10:00:00,13:00:00,Paid,"[{'session_id': '703d15e0-d6e6-4d17-9631-b149a3af5022', 'date': '08-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVAXIN', 'slots': ['10:00AM-12:00PM', '12:00PM-01:00PM']}]","[{'vaccine': 'COVAXIN', 'fee': '1250'}]",2021-05-08 15:07:56.148474
4,572610,Apollo Hospital Jubilee Hills,Apollo Hospitals Enterprise LimitedDoor.No.8-2-293-82 J-111-900-A Jubilee Hills,Telangana,Hyderabad,Shaikpet,500033,17,78,10:00:00,16:00:00,Paid,"[{'session_id': 'db140ad2-611a-4c36-802b-57894ead0708', 'date': '08-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['10:00AM-11:00AM', '11:00AM-12:00PM', '12:00PM-01:00PM', '01:00PM-04:00PM']}]","[{'vaccine': 'COVISHIELD', 'fee': '850'}]",2021-05-08 15:07:56.148474
5,606039,DPH Training Center 2,Sulthan Bazar Koti,Telangana,Hyderabad,Himayatnagar,500095,0,0,10:00:00,16:00:00,Free,"[{'session_id': 'dc815543-1ee1-4291-8d80-e3c9ad1f6100', 'date': '08-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVAXIN', 'slots': ['10:00AM-11:00AM', '11:00AM-12:00PM', '12:00PM-01:00PM', '01:00PM-04:00PM']}]",,2021-05-08 15:07:56.148474
6,610587,UCHC LALAPET,Opp. Ram Theater Lalapet Land Mark Prof. Jay Shanker Stadium,Telangana,Hyderabad,Marredpally,500017,17,78,10:00:00,16:00:00,Free,"[{'session_id': '124f3d36-ccdf-4f7c-b4f7-db6443b28d65', 'date': '08-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['10:00AM-11:00AM', '11:00AM-12:00PM', '12:00PM-01:00PM', '01:00PM-04:00PM']}]",,2021-05-08 15:07:56.148474
7,551656,Gandhi Hospital,New Bhoiguda Musheerabad Secunderabad,Telangana,Hyderabad,Musheerabad,500003,17,78,10:00:00,14:00:00,Free,"[{'session_id': '76fd7cad-17d3-4e71-b0eb-0d01e334ec70', 'date': '08-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['10:00AM-11:00AM', '11:00AM-12:00PM', '12:00PM-01:00PM', '01:00PM-02:00PM']}]",,2021-05-08 15:07:56.148474
8,662313,UMDA BAZAR UPHC,18-5-779,Telangana,Hyderabad,Bandlaguda,500053,17,78,09:00:00,16:00:00,Free,"[{'session_id': '8983047e-3677-4e3e-a0dd-ff7c4438f1d9', 'date': '08-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-04:00PM']}]",,2021-05-08 15:07:56.148474
0,619561,Yashoda Hosp Somaji -2,6-3-906 Raj Bhavan Road Somajiguda Hyd,Telangana,Hyderabad,Ameerpet,500082,17,78,14:00:00,18:00:00,Paid,"[{'session_id': '04246166-197e-4936-8366-670ab88937a3', 'date': '08-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVAXIN', 'slots': ['02:00PM-03:00PM', '03:00PM-04:00PM', '04:00PM-05:00PM', '05:00PM-06:00PM']}]","[{'vaccine': 'COVAXIN', 'fee': '1200'}]",2021-05-08 15:13:04.932569
1,564823,DPH-Training Centre,Sultanbazar Koti,Telangana,Hyderabad,Himayatnagar,500095,0,0,10:00:00,16:00:00,Free,"[{'session_id': '7cec5c27-2cf6-4f4f-89f0-8300a1c57f4b', 'date': '08-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['10:00AM-11:00AM', '11:00AM-12:00PM', '12:00PM-01:00PM', '01:00PM-04:00PM']}]",,2021-05-08 15:13:04.932569
2,585025,Parvathinagar UPHC,"Bandlaguda, Keshogiri, Hyderabad",Telangana,Hyderabad,Bandlaguda,500053,0,0,10:00:00,16:00:00,Free,"[{'session_id': 'bcb7096f-4f5a-4a9f-abb4-230f8adab415', 'date': '08-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['10:00AM-11:00AM', '11:00AM-12:00PM', '12:00PM-01:00PM', '01:00PM-04:00PM']}]",,2021-05-08 15:13:04.932569
3,571386,AIMSR Site-1,Apollo Hospitals Enterprise LimitedDoor.No.8-2-293-82 J-111-900-A Jubilee Hills,Telangana,Hyderabad,Shaikpet,500033,17,78,10:00:00,13:00:00,Paid,"[{'session_id': '703d15e0-d6e6-4d17-9631-b149a3af5022', 'date': '08-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVAXIN', 'slots': ['10:00AM-12:00PM', '12:00PM-01:00PM']}]","[{'vaccine': 'COVAXIN', 'fee': '1250'}]",2021-05-08 15:13:04.932569
4,572610,Apollo Hospital Jubilee Hills,Apollo Hospitals Enterprise LimitedDoor.No.8-2-293-82 J-111-900-A Jubilee Hills,Telangana,Hyderabad,Shaikpet,500033,17,78,10:00:00,16:00:00,Paid,"[{'session_id': 'db140ad2-611a-4c36-802b-57894ead0708', 'date': '08-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['10:00AM-11:00AM', '11:00AM-12:00PM', '12:00PM-01:00PM', '01:00PM-04:00PM']}]","[{'vaccine': 'COVISHIELD', 'fee': '850'}]",2021-05-08 15:13:04.932569
5,606039,DPH Training Center 2,Sulthan Bazar Koti,Telangana,Hyderabad,Himayatnagar,500095,0,0,10:00:00,16:00:00,Free,"[{'session_id': 'dc815543-1ee1-4291-8d80-e3c9ad1f6100', 'date': '08-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVAXIN', 'slots': ['10:00AM-11:00AM', '11:00AM-12:00PM', '12:00PM-01:00PM', '01:00PM-04:00PM']}]",,2021-05-08 15:13:04.932569
